dataset	image	max_sim_image	max_sim_image_dist	med_sim_image	med_sim_image_dist	min_sim_image	min_sim_image_dist
mscoco	3678	3947	0.43587154150009155	2833	0.8024807125329971	1056	0.9471187703311443
mscoco	3679	111	0.3259800672531128	2410	0.8215378969907761	2495	0.9755952227860689
mscoco	3680	520	0.4186680316925049	14	0.7878633141517639	3046	0.9375043585896492
mscoco	3681	4405	0.32667481899261475	2522	0.8725909888744354	2404	0.967435397207737
mscoco	3682	390	0.42480581998825073	4583	0.7664457112550735	3925	0.9372692182660103
mscoco	3683	4113	0.3671601414680481	1274	0.7886834442615509	1209	0.9516649954020977
mscoco	3684	2335	0.43490004539489746	3772	0.7958738803863525	553	0.9578972421586514
mscoco	3685	4072	0.2895585298538208	2287	0.8407232910394669	3681	0.955718632787466
mscoco	3686	111	0.2740456461906433	4198	0.7411654889583588	2495	0.9083571657538414
mscoco	3687	3923	0.4625534415245056	186	0.7655344307422638	4116	0.956878062337637
mscoco	3688	2811	0.34426194429397583	4030	0.8060841709375381	553	0.9455269649624825
mscoco	3689	653	0.366921603679657	1669	0.7937315851449966	3702	0.9329096227884293
mscoco	3690	2450	0.2994306683540344	2816	0.8098859041929245	3925	0.9420711472630501
mscoco	3691	2502	0.282925546169281	176	0.7572020888328552	3700	0.9111919403076172
mscoco	3692	160	0.456798791885376	1316	0.7785672098398209	3427	0.9351317137479782
mscoco	3693	4218	0.32245010137557983	2757	0.7882639318704605	1272	0.92875175178051
mscoco	3694	4219	0.22789955139160156	238	0.8319061249494553	4876	0.9555751793086529
mscoco	3695	623	0.4919765591621399	4983	0.7914798259735107	3594	0.9120490700006485
mscoco	3696	2240	0.28784018754959106	4481	0.831713929772377	371	0.9483875520527363
mscoco	3697	546	0.3899381756782532	2075	0.7856107652187347	2491	0.9491887427866459
mscoco	3698	3818	0.3664340376853943	2987	0.8494537621736526	1515	0.9528205618262291
mscoco	3699	152	0.3054008483886719	1913	0.8381564021110535	4	0.9632424935698509
mscoco	3700	2053	0.459536075592041	4871	0.7889459729194641	378	0.9457373768091202
mscoco	3701	3701	0.21507632732391357	1990	0.8595520555973053	256	0.9654196500778198
mscoco	3702	3701	0.21507632732391357	2885	0.8569289147853851	2495	0.9715676326304674
mscoco	3703	789	0.3438841700553894	28	0.8200903832912445	2495	0.9634509794414043
mscoco	3704	277	0.3539273142814636	243	0.7898986041545868	3050	0.9527934677898884
mscoco	3705	3118	0.48566949367523193	1715	0.7915149033069611	3677	0.938838392496109
mscoco	3706	2980	0.42757725715637207	3094	0.809112161397934	3046	0.9406132474541664
mscoco	3707	4403	0.3963826894760132	1178	0.7835976481437683	1223	0.9470441304147243
mscoco	3708	423	0.24464845657348633	3855	0.8505530953407288	954	0.9619376920163631
mscoco	3709	2772	0.32613521814346313	3546	0.8046014457941055	2495	0.9284493997693062
mscoco	3710	3199	0.3696131110191345	4044	0.7658376842737198	1120	0.9463703744113445
mscoco	3711	4236	0.4220544695854187	4277	0.7701809853315353	2509	0.9395650736987591
mscoco	3712	1056	0.35469889640808105	4836	0.8039446026086807	1713	0.9455860406160355
mscoco	3713	456	0.3950190544128418	2231	0.7641331106424332	4076	0.9312011227011681
mscoco	3714	4959	0.34385454654693604	30	0.8315517753362656	1281	0.9647936224937439
mscoco	3715	3981	0.24451905488967896	870	0.8640757203102112	1671	0.9856486469507217
mscoco	3716	1443	0.440365195274353	4227	0.7880342900753021	2105	0.9460893385112286
mscoco	3717	724	0.43886810541152954	1348	0.7551017552614212	1209	0.956898782402277
mscoco	3718	4843	0.263308048248291	244	0.7867543995380402	4531	0.938060961663723
mscoco	3719	1151	0.25850021839141846	4209	0.8148118704557419	4114	0.9442419297993183
mscoco	3720	1037	0.3634380102157593	2579	0.8069892525672913	359	0.9434724263846874
mscoco	3721	1801	0.44168758392333984	2835	0.797019824385643	2509	0.9401471205055714
mscoco	3722	1369	0.25202786922454834	2466	0.7984064817428589	3295	0.9535865448415279
mscoco	3723	3364	0.432572603225708	3272	0.7949033826589584	1580	0.9513329304754734
mscoco	3724	1145	0.5013954341411591	2025	0.7766166478395462	4644	0.9155595451593399
mscoco	3725	1058	0.5280090570449829	1183	0.8355999290943146	4071	0.9531771242618561
mscoco	3726	471	0.2519227862358093	2231	0.7565609216690063	4076	0.9467577002942562
mscoco	3727	4244	0.32188206911087036	4107	0.8036893308162689	3004	0.9472123421728611
mscoco	3728	4837	0.27313971519470215	623	0.7466813027858734	3141	0.9274927750229836
mscoco	3729	2799	0.3308270573616028	4327	0.7671337127685547	3295	0.9612609297037125
mscoco	3730	2404	0.4827268719673157	3894	0.7828886806964874	3440	0.9399865157902241
mscoco	3731	1914	0.3955809473991394	4141	0.7861006408929825	3681	0.9346818029880524
mscoco	3732	1915	0.1721101999282837	2890	0.8272688239812851	978	0.953846100717783
mscoco	3733	3455	0.33189672231674194	1406	0.7169903218746185	1082	0.9143762215971947
mscoco	3734	1273	0.23616021871566772	1325	0.8204730302095413	3635	0.9746281877160072
mscoco	3735	3608	0.31459957361221313	645	0.8192082047462463	980	0.9618284739553928
mscoco	3736	4654	0.3404487371444702	4310	0.7721701711416245	3141	0.9465853273868561
mscoco	3737	2812	0.5492352545261383	2625	0.8190517127513885	1552	0.9406639821827412
mscoco	3738	277	0.31284821033477783	4731	0.8090074211359024	4008	0.9680603593587875
mscoco	3739	4753	0.23654985427856445	4600	0.8200945407152176	3295	0.9669758044183254
mscoco	3740	4806	0.4717375636100769	4769	0.7925565540790558	3617	0.9399631768465042
mscoco	3741	2276	0.29239463806152344	3556	0.843619093298912	1281	0.9679559208452702
mscoco	3742	3042	0.578883022069931	3525	0.836530014872551	2509	0.9443690367043018
mscoco	3743	558	0.4102044701576233	475	0.7955610901117325	4116	0.9525371082127094
mscoco	3744	2662	0.451404869556427	4866	0.8559367507696152	4847	0.9650074653327465
mscoco	3745	3526	0.32867079973220825	4336	0.7786565721035004	954	0.9187981858849525
mscoco	3746	1173	0.4057067036628723	1572	0.8107829242944717	313	0.9313960671424866
mscoco	3747	4366	0.3871285319328308	1737	0.8046439290046692	3621	0.9265006482601166
mscoco	3748	1126	0.3367210626602173	2196	0.804166242480278	563	0.9337875694036484
mscoco	3749	4254	0.28579312562942505	3948	0.845735028386116	4962	0.9701092541217804
mscoco	3750	4508	0.29862701892852783	2768	0.8295648396015167	1281	0.9678402356803417
mscoco	3751	107	0.37038809061050415	3737	0.7784110903739929	344	0.9501864388585091
mscoco	3752	4113	0.4139966368675232	3771	0.7181361019611359	3295	0.9268630370497704
mscoco	3753	1569	0.288943886756897	2864	0.8392016440629959	1120	0.9497459381818771
mscoco	3754	832	0.3977067470550537	438	0.7916453629732132	3482	0.9449522346258163
mscoco	3755	1196	0.44385576248168945	427	0.7814760208129883	1223	0.9508813470602036
mscoco	3756	4266	0.33512866497039795	3082	0.8079942315816879	2814	0.9452923461794853
mscoco	3757	2678	0.22873449325561523	1790	0.8156590312719345	1713	0.943287443369627
mscoco	3758	1173	0.33887869119644165	3982	0.7820806801319122	1958	0.928856335580349
mscoco	3759	4266	0.38784259557724	4225	0.7970033138990402	2337	0.9501535333693027
mscoco	3760	831	0.40194171667099	892	0.7814125716686249	350	0.9640083573758602
mscoco	3761	1290	0.385272741317749	4844	0.8156784027814865	898	0.9564436934888363
mscoco	3762	594	0.31963562965393066	3293	0.7645065635442734	4084	0.9484536871314049
mscoco	3763	3142	0.38885176181793213	2943	0.8344796746969223	3427	0.9528559260070324
mscoco	3764	2482	0.4862574338912964	4147	0.8158882856369019	152	0.9456428587436676
mscoco	3765	2950	0.19775187969207764	4737	0.7602086365222931	1958	0.9411992467939854
mscoco	3766	4886	0.25324034690856934	3606	0.8789758756756783	3328	0.9700834006071091
mscoco	3767	2000	0.4200676679611206	3963	0.8577150851488113	1021	0.9524709284305573
mscoco	3768	1306	0.3061690926551819	1545	0.7877033799886703	3080	0.9677851796150208
mscoco	3769	2308	0.19551950693130493	1475	0.8182201683521271	600	0.9627308622002602
mscoco	3770	1088	0.1769341230392456	591	0.7892289012670517	1120	0.9549324661493301
mscoco	3771	2959	0.4212118983268738	3287	0.7882739752531052	4885	0.9527533687651157
mscoco	3772	2317	0.4606972336769104	4601	0.7612113058567047	3665	0.9352801069617271
mscoco	3773	1447	0.39495861530303955	793	0.8294233530759811	216	0.9510497972369194
mscoco	3774	1309	0.31716495752334595	1068	0.7871712446212769	600	0.9465059414505959
mscoco	3775	899	0.2973737120628357	2603	0.8621001094579697	1146	0.9618222005665302
mscoco	3776	3272	0.35130876302719116	2159	0.7791274636983871	4426	0.917600966989994
mscoco	3777	2968	0.3533560037612915	3790	0.771929606795311	1958	0.9218975752592087
mscoco	3778	825	0.40711140632629395	3743	0.825769230723381	2761	0.9559437409043312
mscoco	3779	1820	0.3358495235443115	1007	0.8050794452428818	1958	0.9567266590893269
mscoco	3780	231	0.3076121211051941	3276	0.820112556219101	3339	0.9618476629257202
mscoco	3781	2967	0.28898632526397705	4017	0.8072877824306488	1254	0.9507772922515869
mscoco	3782	4255	0.43069297075271606	3691	0.7798821926116943	3096	0.9448245018720627
mscoco	3783	1822	0.33708900213241577	2135	0.8066277652978897	4050	0.9414325170218945
mscoco	3784	1577	0.5022254288196564	4590	0.801235094666481	2303	0.9381954520940781
mscoco	3785	494	0.45976126194000244	339	0.7932334393262863	4614	0.9274718537926674
mscoco	3786	2967	0.26022475957870483	2715	0.8218685388565063	3096	0.9529576115310192
mscoco	3787	3158	0.2838999032974243	562	0.8193419128656387	191	0.9361410662531853
mscoco	3788	4180	0.3061246871948242	249	0.8295971006155014	2029	0.9506813921034336
mscoco	3789	141	0.3587932586669922	2656	0.7848255038261414	4116	0.9318532794713974
mscoco	3790	1460	0.4333420991897583	1561	0.8385812789201736	3854	0.9677076376974583
mscoco	3791	2103	0.3065222501754761	4681	0.8186852037906647	371	0.9604099206626415
mscoco	3792	3525	0.27212822437286377	150	0.7333941459655762	1958	0.903419978916645
mscoco	3793	3121	0.33419495820999146	574	0.7489039897918701	600	0.9352354109287262
mscoco	3794	628	0.2580198645591736	1099	0.799819216132164	1357	0.9464794024825096
mscoco	3795	1707	0.2886313796043396	4111	0.8110885918140411	954	0.9565680772066116
mscoco	3796	1791	0.45240306854248047	3679	0.8173975050449371	4885	0.9610272236168385
mscoco	3797	1450	0.32610857486724854	3878	0.7769512236118317	4726	0.9224149212241173
mscoco	3798	1124	0.40572309494018555	3646	0.7845653295516968	3581	0.9362413510680199
mscoco	3799	2879	0.369213342666626	2894	0.8033958375453949	3925	0.9498679749667645
mscoco	3800	2794	0.5061620771884918	615	0.7591460794210434	3295	0.9164876863360405
mscoco	3801	4391	0.4000205397605896	3479	0.8355013728141785	3230	0.9516916051506996
mscoco	3802	1722	0.3036789894104004	3606	0.7888414710760117	1925	0.959619764238596
mscoco	3803	2763	0.3920915126800537	1349	0.7762618660926819	4531	0.9198077321052551
mscoco	3804	4192	0.4861244559288025	3224	0.8273777067661285	4116	0.9562081843614578
mscoco	3805	1001	0.49003034830093384	993	0.8246759474277496	4633	0.9418971538543701
mscoco	3806	693	0.4891219735145569	4902	0.8042336404323578	1768	0.9492520466446877
mscoco	3807	2490	0.4039478898048401	4866	0.778596043586731	4170	0.9302633851766586
mscoco	3808	2690	0.3827304244041443	4450	0.8194140791893005	3489	0.9482535049319267
mscoco	3809	1959	0.35819125175476074	4019	0.846796452999115	553	0.9622708149254322
mscoco	3810	825	0.43735963106155396	3327	0.7754879146814346	4741	0.9184569790959358
mscoco	3811	4574	0.277803897857666	2080	0.8490989208221436	3581	0.9619694761931896
mscoco	3812	4580	0.40840351581573486	633	0.7920794188976288	4050	0.9431256093084812
mscoco	3813	3759	0.5927113592624664	1684	0.8206724226474762	4886	0.9411461986601353
mscoco	3814	4752	0.4581640362739563	2289	0.8099365681409836	562	0.95897401496768
mscoco	3815	3819	0.3979363441467285	2906	0.8177340626716614	1702	0.9617008455097675
mscoco	3816	906	0.2426357865333557	723	0.8196592479944229	954	0.9506113938987255
mscoco	3817	1085	0.4168294072151184	4698	0.7636188268661499	855	0.9434549771249294
mscoco	3818	2366	0.29035651683807373	4511	0.794182762503624	855	0.9492284134030342
mscoco	3819	3435	0.1582450270652771	2384	0.851236954331398	4950	0.9555589854717255
mscoco	3820	557	0.39272481203079224	2630	0.8257403522729874	419	0.9511583037674427
mscoco	3821	147	0.35513079166412354	3994	0.8258858621120453	2371	0.9557127095758915
mscoco	3822	1108	0.47209417819976807	4599	0.8426320552825928	4426	0.9586253799498081
mscoco	3823	4828	0.267436683177948	4594	0.8395888805389404	4089	0.9416980892419815
mscoco	3824	3824	0.20649206638336182	3045	0.8229240924119949	2365	0.95269425958395
mscoco	3825	3824	0.20649206638336182	2383	0.7877090573310852	2495	0.9429067187011242
mscoco	3826	3825	0.23910737037658691	2277	0.8065273612737656	846	0.9558062106370926
mscoco	3827	1769	0.4704964756965637	428	0.7884098142385483	593	0.9314855486154556
mscoco	3828	3158	0.3231079578399658	3548	0.8540152013301849	1580	0.9554876945912838
mscoco	3829	776	0.3560188412666321	3641	0.7412304878234863	1209	0.9289228990674019
mscoco	3830	3831	0.19112074375152588	2794	0.7440153062343597	4170	0.9177770167589188
mscoco	3831	1889	0.2736230492591858	4012	0.7903279811143875	3080	0.9562471248209476
mscoco	3832	3830	0.19112074375152588	1801	0.7747216373682022	954	0.9377411007881165
mscoco	3833	3833	0.2873620390892029	2887	0.791386216878891	1958	0.952669832855463
mscoco	3834	4225	0.2155294418334961	2132	0.7905604690313339	3482	0.9577960669994354
mscoco	3835	2262	0.33908653259277344	2926	0.7991894781589508	2844	0.9364276602864265
mscoco	3836	3571	0.5037448704242706	1598	0.7762639969587326	834	0.9246144220232964
mscoco	3837	932	0.35658377408981323	1073	0.8040638715028763	520	0.944608923047781
mscoco	3838	3839	0.36002445220947266	915	0.8007094711065292	966	0.9433068633079529
mscoco	3839	2393	0.3651108741760254	1495	0.7816847860813141	3295	0.940908569842577
mscoco	3840	3838	0.36002445220947266	4842	0.7782107442617416	4206	0.9352240487933159
mscoco	3841	4776	0.5008076429367065	3386	0.7781381160020828	4434	0.930663138628006
mscoco	3842	4730	0.19552522897720337	1690	0.7940246611833572	3078	0.9426938258111477
mscoco	3843	3850	0.26266783475875854	827	0.8350439220666885	978	0.9603719897568226
mscoco	3844	29	0.3242408037185669	454	0.8182003796100616	4409	0.9556736573576927
mscoco	3845	3333	0.3592182993888855	3194	0.8729428797960281	2404	0.965393889695406
mscoco	3846	2164	0.32800155878067017	4983	0.816479280591011	3295	0.9525084607303143
mscoco	3847	2430	0.4343203902244568	4580	0.802008792757988	2724	0.9397613406181335
mscoco	3848	3847	0.5071916580200195	2468	0.8019944429397583	4426	0.9432357177138329
mscoco	3849	2019	0.28821367025375366	2092	0.7823082655668259	4041	0.9359530135989189
mscoco	3850	1165	0.2208002209663391	1406	0.8387581408023834	4541	0.9678793363273144
mscoco	3851	1915	0.17987340688705444	3404	0.836372435092926	4899	0.9452355578541756
mscoco	3852	689	0.3559756278991699	2864	0.8054988831281662	1254	0.9482286162674427
mscoco	3853	1276	0.33903902769088745	4349	0.8340809345245361	1427	0.9572538174688816
mscoco	3854	4957	0.4164620637893677	767	0.8130936622619629	3715	0.9499458447098732
mscoco	3855	1517	0.2597101330757141	211	0.8356261551380157	980	0.9778454713523388
mscoco	3856	187	0.28129929304122925	3793	0.8199262917041779	4116	0.9551639445126057
mscoco	3857	3491	0.41048240661621094	2456	0.7784873098134995	214	0.9330264702439308
mscoco	3858	2808	0.3645273447036743	4175	0.8306746929883957	2509	0.9712259713560343
mscoco	3859	3399	0.3216111660003662	4120	0.7643988281488419	2485	0.9139749333262444
mscoco	3860	3474	0.369676411151886	4520	0.8021147847175598	3344	0.9458522871136665
mscoco	3861	2181	0.35467761754989624	2893	0.8373166024684906	367	0.9563849493861198
mscoco	3862	232	0.441312313079834	2944	0.7722925245761871	3581	0.9295325577259064
mscoco	3863	3474	0.21652936935424805	3675	0.8172254711389542	2563	0.9653785042464733
mscoco	3864	2545	0.45091384649276733	3373	0.7820065766572952	3096	0.9394590705633163
mscoco	3865	458	0.3478524088859558	3148	0.802730143070221	751	0.9483257979154587
mscoco	3866	3840	0.37815743684768677	209	0.74549400806427	3614	0.9066183343529701
mscoco	3867	2034	0.42253416776657104	527	0.7877075523138046	419	0.9540262520313263
mscoco	3868	3756	0.5444550216197968	3489	0.8416350930929184	2230	0.9420675225555897
mscoco	3869	286	0.48246973752975464	3083	0.718390017747879	855	0.8720820993185043
mscoco	3870	2621	0.3685653805732727	3109	0.759783461689949	1357	0.9206937775015831
mscoco	3871	2817	0.47358906269073486	1617	0.7907928079366684	2337	0.9289269223809242
mscoco	3872	612	0.5064134299755096	77	0.7727609276771545	1760	0.9275529533624649
mscoco	3873	1535	0.4197477698326111	1836	0.8426973819732666	4334	0.9544226191937923
mscoco	3874	3428	0.23517382144927979	3692	0.748700350522995	1713	0.9246441796422005
mscoco	3875	3356	0.47028619050979614	1222	0.7952257245779037	3845	0.9427147321403027
mscoco	3876	836	0.42333340644836426	4983	0.7599776834249496	363	0.947913646697998
mscoco	3877	2853	0.23796403408050537	1644	0.7997382581233978	1713	0.9511361047625542
mscoco	3878	328	0.2964702248573303	2095	0.7797711193561554	363	0.9671219401061535
mscoco	3879	2017	0.4373694658279419	4700	0.7814185321331024	980	0.9469000473618507
mscoco	3880	838	0.3678978681564331	1350	0.8102379739284515	4962	0.9567898474633694
mscoco	3881	3227	0.20269978046417236	795	0.8122690320014954	4557	0.9580981098115444
mscoco	3882	4630	0.42274534702301025	3178	0.7989987134933472	1120	0.9403011538088322
mscoco	3883	741	0.42776137590408325	4923	0.820697620511055	2881	0.9651313163340092
mscoco	3884	71	0.4512197971343994	2456	0.8063660264015198	2958	0.9401918351650238
mscoco	3885	1708	0.3516796827316284	47	0.7937803417444229	1466	0.9533394426107407
mscoco	3886	682	0.3347935676574707	2534	0.7775158286094666	4897	0.945210438221693
mscoco	3887	600	0.35693663358688354	3526	0.8351221531629562	418	0.9602553434669971
mscoco	3888	4400	0.4520062208175659	3021	0.8173305839300156	3581	0.9583365023136139
mscoco	3889	1471	0.5140287280082703	2202	0.8339900970458984	418	0.9533868990838528
mscoco	3890	3380	0.326918363571167	946	0.7933918684720993	600	0.949919193983078
mscoco	3891	3495	0.2097407579421997	4505	0.7870474755764008	348	0.9654880799353123
mscoco	3892	825	0.42315739393234253	1249	0.7892662584781647	1897	0.9476319700479507
mscoco	3893	2572	0.38323503732681274	2069	0.8201576173305511	553	0.9470415562391281
mscoco	3894	863	0.27945834398269653	1507	0.8265550136566162	3489	0.9587960131466389
mscoco	3895	81	0.39807868003845215	224	0.8537799566984177	4784	0.9575067833065987
mscoco	3896	1736	0.41028326749801636	194	0.7915070950984955	4962	0.9313262924551964
mscoco	3897	864	0.259114146232605	2187	0.8723182529211044	4738	0.9744400605559349
mscoco	3898	2705	0.2749853730201721	3683	0.8273959308862686	1958	0.9588130451738834
mscoco	3899	3145	0.3934780955314636	531	0.8207498639822006	1551	0.9582594819366932
mscoco	3900	228	0.46414488554000854	3127	0.8382656276226044	4383	0.9585767649114132
mscoco	3901	4895	0.3694835901260376	3062	0.8480339795351028	4988	0.9630494602024555
mscoco	3902	3518	0.20412856340408325	3980	0.8061230182647705	344	0.9462533183395863
mscoco	3903	623	0.5135861039161682	883	0.8040090501308441	3581	0.9458213858306408
mscoco	3904	874	0.30380141735076904	1991	0.8165208548307419	371	0.9567805416882038
mscoco	3905	3396	0.5590361058712006	59	0.8060979098081589	3044	0.9345625415444374
mscoco	3906	270	0.3194347620010376	1635	0.8138062357902527	4426	0.9474098384380341
mscoco	3907	2309	0.21763521432876587	3591	0.8289844393730164	1315	0.9468237459659576
mscoco	3908	2572	0.3344133496284485	2017	0.8369062393903732	4942	0.9594235941767693
mscoco	3909	3911	0.29771971702575684	2570	0.8275439739227295	3365	0.9554787985980511
mscoco	3910	484	0.2803255319595337	3636	0.8295203149318695	3581	0.9546552933752537
mscoco	3911	3911	0.3241656422615051	2417	0.7960345596075058	4426	0.9428279995918274
mscoco	3912	2222	0.28460752964019775	749	0.8202731609344482	2171	0.9508485719561577
mscoco	3913	259	0.3799852132797241	3844	0.7802615314722061	344	0.930417075753212
mscoco	3914	3378	0.3306581974029541	445	0.7935091555118561	1120	0.9530361406505108
mscoco	3915	733	0.3038559556007385	3162	0.849679484963417	3581	0.9600732140243053
mscoco	3916	249	0.3474271893501282	3012	0.812383309006691	4099	0.9491943083703518
mscoco	3917	120	0.24628961086273193	337	0.8016546368598938	3664	0.9439393952488899
mscoco	3918	4156	0.36174851655960083	3774	0.7833521813154221	4885	0.9439179077744484
mscoco	3919	120	0.3677782416343689	4935	0.7766800820827484	3482	0.9486832246184349
mscoco	3920	1709	0.423042356967926	3922	0.8277789950370789	3581	0.9576586522161961
mscoco	3921	1534	0.39667975902557373	2998	0.8075467497110367	3581	0.9497366212308407
mscoco	3922	975	0.39631855487823486	2168	0.8150972276926041	3635	0.9535827711224556
mscoco	3923	727	0.3331300616264343	4369	0.7717431336641312	344	0.9527338780462742
mscoco	3924	4043	0.3421182632446289	3463	0.7738664746284485	348	0.9373257234692574
mscoco	3925	1111	0.1827380657196045	4628	0.7884163558483124	3096	0.9395145885646343
mscoco	3926	4440	0.25573301315307617	4074	0.8604834675788879	2495	0.9814568236470222
mscoco	3927	797	0.3495030403137207	2772	0.752789631485939	3096	0.9201906099915504
mscoco	3928	1482	0.3425385355949402	1955	0.789617508649826	214	0.9283694177865982
mscoco	3929	4884	0.3237319588661194	2754	0.7438404262065887	1209	0.932941310107708
mscoco	3930	1515	0.22492527961730957	4500	0.7745636403560638	344	0.9373606666922569
mscoco	3931	4919	0.31067854166030884	4643	0.7539926171302795	515	0.9255038276314735
mscoco	3932	1578	0.1747838854789734	3868	0.8074977546930313	2442	0.9396111182868481
mscoco	3933	4565	0.19326114654541016	2792	0.8012814223766327	387	0.9370005801320076
mscoco	3934	4113	0.4928790330886841	390	0.7658517807722092	4614	0.930710956454277
mscoco	3935	2583	0.3896971344947815	570	0.8120391517877579	965	0.9498644843697548
mscoco	3936	4207	0.4409976005554199	1915	0.8233705908060074	2848	0.956264540553093
mscoco	3937	4973	0.3130653500556946	583	0.8088370114564896	2164	0.944324903190136
mscoco	3938	646	0.5048165023326874	467	0.7812675535678864	1153	0.9307844713330269
mscoco	3939	4100	0.45466387271881104	4629	0.8029824048280716	2906	0.9507412277162075
mscoco	3940	4758	0.3946691155433655	4637	0.8138057142496109	3628	0.9515640288591385
mscoco	3941	3524	0.3691437840461731	1011	0.783953920006752	4116	0.933291606605053
mscoco	3942	2588	0.38249701261520386	3194	0.7956221550703049	3581	0.9467820003628731
mscoco	3943	889	0.38247865438461304	3949	0.8518269062042236	665	0.9598708376288414
mscoco	3944	3431	0.267780065536499	3401	0.820315808057785	4158	0.9435145817697048
mscoco	3945	139	0.3930147886276245	2443	0.7947956919670105	1925	0.9420571587979794
mscoco	3946	770	0.3289281725883484	3999	0.8274971395730972	63	0.9586026631295681
mscoco	3947	4212	0.36323708295822144	1693	0.7791552096605301	1548	0.9283130317926407
mscoco	3948	3678	0.43587154150009155	3565	0.7619355618953705	4362	0.9129616022109985
mscoco	3949	1369	0.3161608576774597	3974	0.7775828689336777	982	0.9407346136868
mscoco	3950	4671	0.4767649173736572	4807	0.8025718033313751	1158	0.9421528056263924
mscoco	3951	2585	0.3729785084724426	3380	0.8266185373067856	4746	0.9607860147953033
mscoco	3952	864	0.39131319522857666	4794	0.8701857179403305	939	0.96612848341465
mscoco	3953	3690	0.4085395932197571	3934	0.804553359746933	2289	0.9438335634768009
mscoco	3954	863	0.34038907289505005	1025	0.7993149757385254	181	0.9476510845124722
mscoco	3955	3294	0.4684913754463196	2844	0.7969017326831818	1467	0.9231464564800262
mscoco	3956	4993	0.41150176525115967	3652	0.8093139678239822	3105	0.9450776875019073
mscoco	3957	4049	0.47170716524124146	3549	0.8006621301174164	3564	0.929502822458744
mscoco	3958	3296	0.3452950716018677	1015	0.7776671051979065	2881	0.930767223238945
mscoco	3959	2253	0.33902961015701294	4156	0.7780545800924301	3333	0.9365171268582344
mscoco	3960	4574	0.25671595335006714	590	0.8085210472345352	2503	0.9415082484483719
mscoco	3961	2453	0.34874939918518066	1676	0.8142522126436234	158	0.9358537718653679
mscoco	3962	3302	0.3015812039375305	2020	0.8201943039894104	2230	0.9517230801284313
mscoco	3963	2133	0.3142930865287781	1015	0.8000498563051224	191	0.9448486417531967
mscoco	3964	1995	0.3345012664794922	3868	0.8256917148828506	3131	0.9598689414560795
mscoco	3965	3968	0.35716038942337036	2281	0.8143150061368942	4376	0.9404936917126179
mscoco	3966	1345	0.4835590124130249	707	0.8083324879407883	4532	0.9279486760497093
mscoco	3967	3403	0.44773155450820923	2430	0.8049915432929993	2163	0.9390750974416733
mscoco	3968	1876	0.4071319103240967	980	0.8276837915182114	23	0.9475819654762745
mscoco	3969	415	0.23360252380371094	4800	0.8048514425754547	1860	0.9326704293489456
mscoco	3970	316	0.33706390857696533	2036	0.7360206544399261	2495	0.9406645111739635
mscoco	3971	4222	0.29911482334136963	2995	0.7494149804115295	2495	0.9358469769358635
mscoco	3972	2469	0.3133254647254944	1740	0.8531332015991211	3328	0.9589203335344791
mscoco	3973	3973	0.3722957968711853	1022	0.8180695176124573	3392	0.9503378160297871
mscoco	3974	915	0.26580071449279785	884	0.793535053730011	256	0.9592950902879238
mscoco	3975	3657	0.514102965593338	2115	0.8041706085205078	2371	0.9462727606296539
mscoco	3976	166	0.3574753999710083	3418	0.7767414599657059	3469	0.9310831502079964
mscoco	3977	1752	0.3407301902770996	3132	0.7633228152990341	3766	0.9249850362539291
mscoco	3978	4724	0.5108921527862549	4339	0.8174731731414795	248	0.9515880905091763
mscoco	3979	919	0.34291136264801025	2874	0.764536127448082	600	0.9238205924630165
mscoco	3980	176	0.23444706201553345	2736	0.7674281895160675	3315	0.9242480918765068
mscoco	3981	3228	0.4638136625289917	2521	0.7924055755138397	2958	0.9407288320362568
mscoco	3982	165	0.20966112613677979	1052	0.8378179669380188	1671	0.9595538526773453
mscoco	3983	2251	0.3022059202194214	2350	0.8197404146194458	771	0.9540987424552441
mscoco	3984	3457	0.4944101572036743	1922	0.8076473027467728	4050	0.9476836211979389
mscoco	3985	2640	0.12519115209579468	2901	0.8204383254051208	3295	0.9469721019268036
mscoco	3986	4233	0.39049726724624634	675	0.7781358659267426	1713	0.931186132133007
mscoco	3987	2118	0.45981526374816895	3086	0.8113990277051926	302	0.9516397304832935
mscoco	3988	2778	0.28942400217056274	4554	0.795407310128212	3295	0.9508605375885963
mscoco	3989	1752	0.4122597575187683	1435	0.830897867679596	278	0.9510871879756451
mscoco	3990	715	0.48378849029541016	3601	0.8194448798894882	3621	0.9428571201860905
mscoco	3991	4143	0.47700637578964233	1472	0.7707015722990036	3926	0.9302759915590286
mscoco	3992	3985	0.42089587450027466	2617	0.7819702178239822	4954	0.9227692559361458
mscoco	3993	1161	0.22287940979003906	64	0.7871061265468597	3333	0.9357399344444275
mscoco	3994	3542	0.4161304831504822	1364	0.8200536221265793	4084	0.949824970215559
mscoco	3995	4841	0.3629299998283386	414	0.7514409869909286	350	0.9320438802242279
mscoco	3996	1098	0.5535782873630524	1543	0.7902609258890152	945	0.9272663593292236
mscoco	3997	490	0.4101254343986511	430	0.8414947986602783	3581	0.9579721949994564
mscoco	3998	2668	0.39119529724121094	1557	0.8028288632631302	3631	0.9475565142929554
mscoco	3999	2661	0.33371996879577637	2306	0.8464692085981369	1552	0.9589294530451298
mscoco	4000	2305	0.38731735944747925	3935	0.8120876252651215	1713	0.9608343839645386
